rt,response,x,y,subject
3.357248067855835,1.0,0.5728166537899988,0.0801458837954756,0
0.8280138373374939,1.0,0.7754519813650775,0.7272366941603667,0
2.2304885387420654,1.0,-0.9648990525667396,0.42827965775717347,0
1.4443334341049194,1.0,0.3156759478851272,0.6574433435837472,0
1.365723967552185,1.0,0.0574256681834735,0.5197619807018343,0
1.1707621812820435,1.0,-0.863485193382868,-0.13984238090196888,0
1.695120930671692,1.0,0.2781263162770127,-0.8605847168687637,0
1.8379234075546265,1.0,0.97655785340266,0.0005026122436597724,0
2.2279255390167236,1.0,-0.9581207789966559,-0.9035310104839192,0
0.9272500276565552,1.0,0.8395733812493846,-0.5336942873294681,0
1.4176713228225708,1.0,0.413547731597657,-0.5389060387751783,0
1.31582510471344,1.0,0.17558156561411087,-0.9807719122599012,0
1.398704171180725,1.0,-0.7361822392844461,-0.21886445177248448,0
1.8254224061965942,1.0,-0.906911301178017,0.16600193722459045,0
0.8570815920829773,1.0,0.6541955946437821,-0.935998044519085,0
2.2022793292999268,1.0,-0.3563376767492492,0.5664210392007878,0
2.1169092655181885,1.0,0.22339270819106316,-0.7193213521086597,0
1.3167085647583008,1.0,0.48412526577977166,-0.7824779909895696,0
1.353783130645752,1.0,0.3443699825299371,-0.9785645153373528,0
2.9188623428344727,1.0,-0.6234677881130131,0.1408871752311367,0
1.009239673614502,1.0,-0.9984800314910818,0.8974320348918274,0
1.464402675628662,1.0,0.9197122692515545,-0.7658266110349765,0
1.078971266746521,1.0,-0.9327225036965516,-0.8398671742119672,0
1.2757436037063599,1.0,-0.12393044355966776,-0.33095890927901994,0
2.081796169281006,1.0,-0.8100581138657774,-0.4927802867917992,0
1.7482939958572388,1.0,0.18105674797596483,-0.6022529837548467,0
1.4381390810012817,1.0,-0.22715420787673235,-0.07413503534725052,0
1.4609757661819458,1.0,-0.06617926910578387,0.8187453104563509,0
2.0175797939300537,1.0,-0.673057837864649,0.5421685084606822,0
1.839066982269287,1.0,0.14232581600146577,0.40691416068762876,0
0.7477611303329468,1.0,0.7574872775349977,0.5198339917409758,0
1.3611438274383545,1.0,0.7122691249126301,0.7461771825421561,0
1.276196002960205,1.0,0.7046673684536353,-0.013219982300358701,0
0.8031699657440186,1.0,0.33302384635002946,0.49655945534735735,0
0.8248828053474426,1.0,0.3543141418788007,0.18627079653905398,0
1.8481850624084473,1.0,0.18098591221492244,0.13196680695960494,0
1.928885817527771,1.0,-0.5446059548461653,0.06027106169499086,0
1.4088001251220703,1.0,-0.6984665404624897,0.7172995017263681,0
1.1715747117996216,1.0,0.8280219172577268,-0.007951662199745524,0
1.1958321332931519,1.0,-0.5557645839748104,0.6285182276189893,0
1.89957857131958,1.0,-0.2876205296720227,-0.5230861411766112,0
1.362262487411499,1.0,0.44474339972664434,0.08144593847183068,0
0.9751091599464417,1.0,0.1932888550133025,0.7509256282599963,0
1.8501094579696655,1.0,-0.31197324983050034,0.6238305146137562,0
1.3205599784851074,1.0,-0.026649888818571554,-0.4188482245011109,0
1.0555386543273926,1.0,-0.214258501005971,0.10670581545624391,0
3.880540609359741,1.0,-0.8951071061484408,0.30871000688711137,0
0.8682979345321655,1.0,0.2937023387937787,-0.1239162860458336,0
0.9758231043815613,1.0,0.31405072887896535,0.6001145253525755,0
0.7710695266723633,1.0,0.8652114087552021,0.5772311189062314,0
1.066339373588562,1.0,-0.5187252071833621,0.28629575318958644,0
1.7856402397155762,1.0,0.7202951783275005,-0.6133924503073203,0
1.0596742630004883,1.0,-0.3327254858608115,-0.1207793807164339,0
1.6731266975402832,1.0,0.36956295372857895,0.8944771531845237,0
1.283348560333252,1.0,-0.25027344028520826,-0.7581676714432868,0
2.874152660369873,1.0,0.7266560588733053,0.3029976694687697,0
0.7878506183624268,1.0,0.5775827315602526,-0.34568466043125623,0
0.8791080713272095,1.0,0.9961350342014685,-0.7440895310592563,0
1.3364052772521973,1.0,-0.5545035637050433,-0.946305358874729,0
1.085386872291565,1.0,-0.19673766710541551,0.19347125520999642,0
0.8852758407592773,1.0,0.8460286732836866,0.5873363244941552,0
1.1317379474639893,1.0,0.5510039612851967,0.22970945076924387,0
0.8912376165390015,1.0,0.8981262551050373,0.9757228550756951,0
1.1461941003799438,1.0,0.26863537013383776,-0.6667368620714933,0
0.8901136517524719,1.0,-0.5692145375023956,0.980623491838807,0
3.096096992492676,1.0,-0.6036874857149943,0.3689639331812933,0
1.21351158618927,1.0,0.71571711749512,-0.5309427393970745,0
0.9045590758323669,1.0,0.19745981204469287,0.04506999454337168,0
0.853533923625946,-1.0,-0.6413382719074148,0.48315632153127663,0
1.722947120666504,1.0,-0.5797335788217832,0.20958348931394766,0
1.1762791872024536,1.0,0.42305507145769616,-0.4300988237000247,0
1.6405830383300781,1.0,0.7188602919524096,0.6819254229303446,0
2.084993600845337,1.0,-0.7749318805102063,-0.9088561181114632,0
1.9834250211715698,1.0,-0.8936397624355428,-0.5882462814491489,0
1.055360198020935,1.0,0.06662517547099767,-0.9351057511980856,0
1.216968059539795,1.0,0.24665250632490054,0.9264634482039933,0
1.6241233348846436,1.0,0.6559327668669728,-0.7028696951132782,0
1.232426643371582,1.0,0.03837265038014648,-0.3394966220793614,0
1.3218899965286255,1.0,0.14122143559878153,0.3409550646361854,0
2.5291028022766113,1.0,-0.8622916650082519,0.46947450980314187,0
1.206758737564087,1.0,0.7032748020273769,0.5690010297309411,0
2.0748789310455322,1.0,-0.16645302271956197,0.665209400565484,0
1.4756896495819092,1.0,-0.28612251549473067,-0.7482477575408713,0
3.2163138389587402,1.0,-0.1077564690741093,0.3340355287125498,0
2.042820930480957,1.0,0.5780417079579876,0.220824997458001,0
1.1433883905410767,1.0,-0.7277318441388132,-0.3672796264947922,0
1.1898572444915771,1.0,-0.3165241654178832,0.5876484421553516,0
5.29417085647583,1.0,-0.058153207589226374,0.9038744496994946,0
2.680863857269287,1.0,-0.46922355665312754,0.10470561643142218,0
1.449765682220459,1.0,-0.479793369234327,-0.3693747071969087,0
1.7905453443527222,1.0,-0.38944894666456165,0.5645402603920102,0
1.0520658493041992,1.0,0.012630188363082606,-0.8465070552402711,0
1.458620309829712,1.0,-0.4206006478909834,0.40565419642128875,0
1.8637580871582031,1.0,0.6166272202205576,-0.18809911970470417,0
0.8691459894180298,1.0,-0.7598414743984836,0.8506218123934415,0
0.8054594397544861,1.0,0.7301510743605921,-0.08766490313423136,0
0.9202702641487122,1.0,0.9878315893773264,-0.19543220870775402,0
1.33474600315094,1.0,0.0045690377974878515,0.4632057611305562,0
1.3932236433029175,1.0,-0.505319942822952,-0.6639976128215395,0
2.3993847370147705,-1.0,-0.24049620196212396,-0.6337580210087788,0
1.561374306678772,-1.0,-0.8034778841621448,0.12270935867685306,1
1.7251237630844116,-1.0,0.07666892101907541,-0.9586027087380897,1
1.00156831741333,1.0,-0.7992145831324649,0.0212416655229406,1
0.5814493298530579,1.0,-0.1509986873272593,0.4458990183087024,1
0.7418392896652222,1.0,0.9991562562710783,-0.353478948094208,1
0.7158748507499695,1.0,0.04061536201378879,0.540830346751999,1
0.978225827217102,1.0,0.5347138269672362,-0.37063428437773727,1
1.1360197067260742,1.0,0.8250737338879899,0.6081333165216118,1
0.9700056314468384,1.0,-0.4051716762395361,-0.5495590406320878,1
1.3003524541854858,1.0,0.7047364835959109,-0.6743071445758417,1
0.6987872123718262,1.0,-0.4621388420773216,0.9548822812378728,1
1.1489344835281372,1.0,0.8029512412423794,-0.29829930995455567,1
0.7168198823928833,1.0,-0.6066651165685022,-0.05281958790177632,1
0.8665226101875305,1.0,0.9765093754031873,-0.6232063289583485,1
0.9751872420310974,1.0,-0.0018829615352553564,-0.21043740162515978,1
1.1523584127426147,1.0,0.9994104190829867,0.7630925854564135,1
0.6109972596168518,1.0,-0.20634166863163128,0.045012694717328605,1
0.7311756610870361,-1.0,-0.5886417042836931,-0.7531692107382988,1
0.5795327425003052,1.0,0.5073390441675549,0.3467278338102511,1
2.146242618560791,1.0,-0.6089121884858002,-0.821787185663641,1
0.725256085395813,-1.0,-0.09357247461324092,-0.031081119270730984,1
0.6340466141700745,1.0,0.7224423982442107,0.459045214785325,1
0.7308554649353027,1.0,0.4499087942596791,-0.5393897664332041,1
0.9361048340797424,1.0,-0.1635187640185487,0.9524990909671391,1
0.8637377023696899,1.0,0.6312929057070764,-0.7192565338918093,1
0.5563964247703552,1.0,0.7773458168353236,0.8456940343108106,1
1.201284646987915,1.0,0.5791750729097593,-0.8180514298087576,1
1.2106850147247314,1.0,-0.015715743052693965,0.4377651823501272,1
0.6978248357772827,1.0,-0.8967928818497979,0.08406376874907262,1
1.0606077909469604,1.0,-0.4085314941430691,-0.9814335219479626,1
0.852572500705719,1.0,0.7758184377195005,0.33163637826220804,1
0.705390453338623,1.0,0.8207652529552512,0.9224622622334473,1
0.9559165835380554,1.0,0.335630894652154,0.6459351753528975,1
1.1443254947662354,1.0,-0.4400962330687037,-0.44908662919651765,1
0.6500252485275269,1.0,0.029933262764570756,-0.9449941750077882,1
0.7709433436393738,1.0,0.4629506634339684,-0.9601861876082094,1
1.0013874769210815,1.0,0.03577426012680007,0.04284602658571268,1
1.010435938835144,-1.0,-0.2935817347653289,-0.8647051590515675,1
0.6281535029411316,1.0,-0.2563328226553052,-0.2643105645307249,1
1.5685786008834839,1.0,0.20323899494212627,0.22854945538479976,1
1.4549750089645386,1.0,-0.4077624851538386,-0.15430432198186805,1
1.087701439857483,1.0,0.33030406211149166,-0.5882574544814221,1
0.7628897428512573,1.0,-0.271908391267798,0.6849512069615322,1
0.6362167000770569,1.0,0.8993660041866889,0.2278141666768576,1
0.772986650466919,-1.0,-0.6736732709285698,-0.0068514527728387176,1
0.7661621570587158,1.0,0.5170632741057735,0.4021978557786068,1
0.5736692547798157,1.0,0.1444987086261329,0.9551247569660306,1
2.4307849407196045,-1.0,-0.6662934130765099,-0.8555851353078194,1
0.8221698999404907,1.0,0.8088261195382382,-0.8744767359042627,1
0.7047529816627502,1.0,-0.6361496603086074,-0.6572925524893458,1
0.6698984503746033,1.0,-0.1972843556028958,0.1411256801903884,1
0.7897058129310608,1.0,0.5120796155448359,0.7265239242742931,1
1.3224499225616455,1.0,0.1403435880260413,-0.3814924568933664,1
0.7091665863990784,1.0,-0.9247327382663311,0.5243359724988279,1
0.7767488360404968,1.0,0.955014190113137,0.2523845100062996,1
0.7935279011726379,1.0,-0.9255722179489383,0.3975902979450092,1
0.9097492098808289,1.0,0.4558838985463636,0.8869041982281911,1
1.4541807174682617,1.0,-0.08347954542206426,-0.8520855813987949,1
0.91380375623703,1.0,-0.33538754888164424,0.3818750273486087,1
0.8026084899902344,1.0,0.08635677556357013,0.922467698367432,1
1.091538667678833,1.0,-0.5135191231191303,0.9213943891293161,1
0.9698567390441895,1.0,0.3507212730048799,0.6431178599859884,1
0.9810503125190735,1.0,-0.05240106349086049,0.2854881918998118,1
0.7560383081436157,1.0,0.9426811657440914,0.8795539018354626,1
1.7863271236419678,1.0,-0.640273774149541,-0.021839087412011127,1
0.6232295036315918,1.0,0.4800876483725294,0.555128791256484,1
0.798508882522583,1.0,0.47581061582548956,-0.44286445887369785,1
1.586485743522644,1.0,0.1757960412141073,0.4326039511957791,1
1.4700710773468018,1.0,0.24010583805777297,-0.47420151912516806,1
0.7723371386528015,1.0,0.5742671866292763,0.68140042489201,1
0.634462833404541,1.0,-0.8069178435544908,0.9693124727320128,1
0.7324609160423279,1.0,-0.965517860434973,0.21760337964513643,1
0.6382284760475159,-1.0,-0.8757184652615497,0.8804757352401653,1
1.043534278869629,1.0,-0.5726793149014879,0.938612499082905,1
0.6478627920150757,1.0,0.29251574291001714,0.4228960933565742,1
1.1903952360153198,1.0,-0.6778073897369363,-0.3351139681703095,1
0.755885660648346,1.0,0.6722199270497633,-0.4450406409112089,1
0.5437173843383789,1.0,0.4900546056281445,-0.6650159235615587,1
0.7003365755081177,1.0,0.09187076669625904,0.5060759026961712,1
0.6602418422698975,1.0,-0.33234374184845117,0.29003118266513983,1
1.5726503133773804,1.0,-0.31711671093673344,0.4000734184613792,1
0.7894197106361389,1.0,0.8499851087160752,-0.18504647669528218,1
1.7881380319595337,1.0,-0.7126189363177482,0.3541270413833848,1
0.5992982387542725,1.0,-0.18863648774509967,-0.32845891819209605,1
1.1061604022979736,1.0,0.13441423323477952,-0.8121246656398213,1
0.7660682201385498,1.0,0.7447896655623634,0.5876412139047766,1
0.9506503939628601,1.0,0.6532949190994846,-0.043272801034316855,1
0.9259333610534668,1.0,-0.6312006989977923,-0.7515361812620254,1
0.7157653570175171,1.0,0.8259407341776146,-0.36625090818858497,1
0.863609254360199,1.0,-0.5888615706166302,-0.8267726730569713,1
1.2637311220169067,1.0,-0.29933491311152616,-0.3170360586142933,1
0.720197856426239,1.0,0.19980056616258834,0.9236879259060182,1
0.7197417616844177,1.0,0.8635189065248545,0.2293786106903153,1
1.6011896133422852,1.0,-0.7922132207669164,0.14767879343975676,1
0.9000046253204346,1.0,-0.9503773569020819,-0.30987341145901715,1
1.414019227027893,1.0,-0.572617077161296,-0.4695727099877611,1
1.065557837486267,1.0,-0.11203564742206562,-0.1372874376767601,1
0.628761351108551,1.0,-0.3495906356844021,0.8612796781206842,1
2.21044659614563,-1.0,-0.3634863638309971,-0.9170925488452009,1
0.7745206952095032,1.0,0.20679990776570523,0.44081666887520066,1
1.1565965414047241,-1.0,-0.56887680648871,0.2719316994371406,2
2.588367462158203,1.0,0.610813647166027,0.7089867873315818,2
2.3538296222686768,1.0,-0.3589376430259936,-0.7136369461531533,2
1.342663288116455,1.0,0.8782970508790395,0.5601026957175916,2
1.3990527391433716,1.0,0.38531139914979784,-0.038070798591402166,2
1.2970890998840332,1.0,0.3841086727302825,0.4495749221184737,2
0.9574474692344666,-1.0,-0.965608274551367,-0.4839795903760218,2
0.6472472548484802,1.0,0.606882750626565,0.15992277596451898,2
2.0082507133483887,1.0,0.8504602554873959,0.5359810641726084,2
1.6825863122940063,1.0,0.7145884314191757,0.7042267196713621,2
0.8900066614151001,1.0,0.9964300775366315,-0.767195884809855,2
2.3751986026763916,1.0,-0.8207866815139688,0.994746336887663,2
2.450075149536133,1.0,-0.9863021557478855,0.1523394437481136,2
1.125740647315979,1.0,0.710643158479102,-0.7339884281693205,2
7.471292972564697,1.0,0.025440147042995687,0.34120120900989925,2
1.9271948337554932,1.0,0.0737973088225623,-0.922745814101104,2
1.110440969467163,1.0,0.4616540950295194,-0.5298031520054118,2
1.9187846183776855,1.0,0.7023428752315262,0.8962176986516877,2
0.9960087537765503,1.0,0.3611036766467808,-0.715116678151706,2
1.0337371826171875,-1.0,0.9240522253128514,0.840032272866154,2
2.79371976852417,1.0,-0.3434749578162639,0.4656716321888137,2
2.39543080329895,1.0,-0.41479104985663917,0.7347599226919208,2
0.9448378086090088,1.0,-0.858499667424865,-0.6258208070145856,2
2.5985891819000244,1.0,-0.6978614991279584,-0.8140401346063546,2
0.8120985627174377,1.0,0.5337386708719081,0.5249432456443182,2
1.7091457843780518,1.0,-0.7908129450744361,-0.149944781454314,2
1.7800676822662354,1.0,0.2905514455590106,0.6374614908550265,2
1.3753249645233154,1.0,-0.289693304346923,-0.5489638471587179,2
2.128492832183838,1.0,-0.8166662091928614,0.5820404665140155,2
1.794547200202942,1.0,0.5689971676874006,-0.048315412508493916,2
1.4897648096084595,1.0,-0.3283865971326567,0.18475574291179808,2
2.2033493518829346,1.0,-0.22265819988240265,0.5064445414971301,2
1.1334974765777588,1.0,0.8235504627984833,0.32306907226632786,2
0.8860783576965332,1.0,0.8355274150091392,-0.9237214926160515,2
0.8578451871871948,-1.0,0.7852204669174172,-0.1356993401769213,2
1.453639268875122,1.0,0.6343640240570876,-0.8005416157844987,2
1.9868404865264893,1.0,0.49024119145039435,-0.504424325658168,2
0.9227526187896729,1.0,-0.13295986210346022,-0.3132033219069523,2
0.8864986300468445,1.0,0.1127294092871689,0.8052211376986718,2
0.9617562294006348,1.0,0.5693665747052137,-0.7880131584744083,2
1.5437893867492676,-1.0,-0.9402056485358332,0.14970829587633339,2
0.90030437707901,1.0,0.48211641096837443,-0.9474650682666319,2
0.7820260524749756,1.0,0.7713898181231711,-0.8266810603206933,2
0.8024553060531616,-1.0,-0.7164429059500796,-0.5284204606013154,2
2.9242682456970215,-1.0,-0.8254517391169218,0.43340944436975226,2
2.183643341064453,1.0,-0.8084685805590053,0.5487618378486345,2
0.704261064529419,1.0,0.7266668677521508,0.47479059542421265,2
1.536734938621521,1.0,-0.2680129394651667,0.8542392505842527,2
1.4512819051742554,1.0,-0.8966631952578987,0.2627921812684477,2
1.1208795309066772,1.0,0.9230486816693706,-0.13765117484394618,2
0.8919559121131897,1.0,-0.00875149363246841,-0.6444613259941414,2
1.5004056692123413,1.0,0.6945285489596411,-0.41886217345724175,2
0.8208988308906555,-1.0,-0.39165879362786127,0.35268365011742353,2
1.5103517770767212,1.0,0.9591194177248099,-0.2751394882951814,2
1.180476188659668,1.0,0.26210594863465,-0.6286083879657618,2
1.2144622802734375,-1.0,-0.6878921017421078,0.5802143435824207,2
1.559464693069458,1.0,-0.3032763404589034,-0.13441530696692072,2
3.621708631515503,1.0,-0.2547952729727083,0.5761136392346045,2
2.0031075477600098,1.0,-0.4519587892704131,-0.9058519480523,2
1.7380735874176025,1.0,-0.67493713006468,-0.5368658933805566,2
0.6231650114059448,-1.0,0.13959052586330256,0.693823125010371,2
1.2158080339431763,1.0,-0.12534016255444969,0.3946196717140682,2
2.3460705280303955,1.0,-0.39324896388694386,-0.5874071613388525,2
2.128777503967285,1.0,0.21482189155214781,-0.6492805342630799,2
1.89395272731781,-1.0,-0.8191229812413476,0.5855680220168604,2
6.250481605529785,1.0,-0.8071651827633541,0.9221255862115803,2
0.8811802864074707,1.0,-0.027284542781024212,0.45680061376322434,2
1.4951027631759644,1.0,0.5160626599484155,-0.19794332549867466,2
3.3793606758117676,1.0,0.9873748577705395,0.6224851559322306,2
2.9760923385620117,-1.0,0.3793286744310118,0.8626089247550248,2
1.1992859840393066,1.0,0.6570856867140482,-0.28184818901047004,2
0.940390408039093,1.0,0.8486481421837377,0.21382206895806655,2
2.1718623638153076,-1.0,0.623724837455065,-0.4484672431000747,2
1.0169532299041748,1.0,-0.3437519292873932,0.22089190886217613,2
1.0255075693130493,1.0,0.7830290750486393,-0.583940061146224,2
2.1502773761749268,1.0,0.4305681387016542,-0.6111486986924155,2
